Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2025,South,Heart Disease,4398.88,829.14,10.41,77.87,49.78,3.3,2.13,87.16,70,26,48.02,3794,2.81,105271076,0.91,14.1
India,2004,North,Malaria,1904.74,1711.07,7.83,73.76,51.22,5.13,1.38,80.42,59,34,36.56,3761,4.41,48310993,0.89,18.61
India,2007,South,Asthma,2051.46,1389.49,5.65,79.16,50.07,9.2,6.5,44.41,61,33,47.83,2328,3.01,149500020,1.01,28.97
India,2025,East,Asthma,1035.45,838.66,0.74,59.06,82.22,7.95,4.1,57.14,56,20,32.4,5246,2.67,49241878,0.89,17.02
India,2012,West,Heart Disease,3245.48,1922.76,16.41,47.23,84.5,3.66,7.52,92.24,55,21,42.55,5585,5.59,161344828,0.86,22.94
India,2022,North,COVID-19,2605.23,1183.45,17.56,42.73,86.03,13.97,3.52,33.19,56,30,38.81,2475,2.63,132297585,1.1,15.62
India,2022,North,Flu,4543.71,339.25,15.35,72.09,91.55,4.74,4.37,73.24,69,30,28.72,3789,4.46,59294871,0.9,13.09
India,2004,North,HIV/AIDS,999.53,471.38,8.93,75.95,73.69,13.2,6.32,37.77,75,35,32.53,2078,4.78,190924978,1.08,34.3
India,2001,North,Diabetes,4938.76,1565.89,3.09,56.77,94.64,12.67,5.23,90.06,58,27,42.83,3201,4.74,198355339,1.04,33.98
India,2024,North,HIV/AIDS,586.86,83.24,11.06,96.45,92.98,6.28,5.91,70.79,62,26,27.84,2040,5.45,166297580,0.97,25.44
India,2004,East,Asthma,3754.23,632.8,13.5,46.3,38.27,5.98,5.17,74.82,66,26,47.51,3587,5.95,143502424,1.04,21.44
India,2005,East,HIV/AIDS,2188.58,489.86,17.66,75.38,64.7,1.94,6.62,70.1,68,20,30.05,3250,3.82,193374610,0.97,32.93
India,2019,East,Malaria,3509.97,120.04,17.35,45.96,71.06,6.52,2.26,34.36,71,21,48.16,2811,5.02,9511447,0.9,17.21
India,2000,North,COVID-19,73.78,201.15,16.39,65.07,64.65,7.13,6.18,31.82,66,21,41.75,4149,2.96,16088497,0.9,27.27
India,2004,North,Diabetes,559.77,1656.51,7.54,44.03,74.25,12.63,4.91,35.73,59,28,40.69,1519,5.61,190808050,0.91,34.89
India,2008,North,Tuberculosis,405.09,560.69,7.49,57.33,47.34,14.79,1.44,58.46,60,25,36.57,6830,2.64,156873948,0.99,13.88
India,2024,Central,Asthma,863.24,1722.64,4.97,81.0,83.83,13.72,2.55,43.06,71,32,36.66,3056,4.29,71092835,1.0,18.38
India,2018,West,COVID-19,264.02,1741.38,19.45,46.48,46.62,7.95,7.35,54.23,68,29,29.42,2740,5.85,115194584,0.96,24.1
India,2021,East,Diabetes,3917.0,28.59,4.96,72.05,35.91,13.59,5.45,90.89,71,29,39.73,6404,5.04,14638737,0.85,13.54
India,2008,East,HIV/AIDS,4751.29,311.53,17.24,77.97,33.77,14.35,5.63,37.02,55,30,36.09,5808,5.88,42664441,0.88,25.24
India,2006,South,Asthma,3024.64,639.33,14.74,61.12,29.72,7.6,2.78,41.03,57,20,43.48,3625,2.76,84156183,0.97,25.75
India,2017,West,Cancer,3402.9,700.09,7.9,61.64,83.96,6.33,5.93,35.15,55,28,40.73,6888,4.75,4425245,0.96,13.99
India,2018,West,Tuberculosis,1583.21,404.95,0.34,90.92,34.98,11.53,2.88,72.13,56,21,36.86,1956,3.49,33742648,1.05,29.7
India,2020,Central,Asthma,985.8,566.53,10.21,69.13,42.45,13.51,6.85,82.21,69,23,30.42,7278,4.49,98340761,0.97,16.61
India,2005,East,Tuberculosis,79.68,1283.7,14.18,86.54,26.61,3.83,0.18,61.68,73,26,28.19,2149,2.56,177062733,1.01,22.63
India,2007,East,Asthma,4362.41,1142.91,9.56,61.56,75.28,13.52,5.73,97.44,60,35,29.23,3619,3.94,34179941,0.87,16.47
India,2004,Central,Malaria,2353.89,1681.69,16.21,44.15,95.54,4.76,0.11,35.82,72,33,26.53,5749,4.22,184514942,0.97,19.31
India,2010,West,Flu,4566.37,570.08,8.29,42.2,81.14,13.0,1.38,53.05,75,35,33.14,1843,3.49,168485000,0.86,31.31
India,2018,North,Cancer,2079.71,1227.78,19.38,80.94,55.95,5.6,7.58,33.9,57,35,31.28,7867,2.71,188154718,0.95,34.71
India,2000,East,Asthma,582.98,1310.09,6.45,67.67,62.8,3.94,4.14,56.35,68,27,43.43,1696,5.76,111767206,1.04,17.13
India,2017,West,Diabetes,3065.88,1066.31,15.75,46.08,68.24,1.75,7.47,63.32,59,32,46.2,6740,2.17,140682130,1.05,19.33
India,2002,North,COVID-19,514.72,1199.04,17.17,49.5,69.29,0.81,4.94,68.87,74,27,37.8,2444,2.13,163655387,1.04,23.76
India,2023,East,Tuberculosis,3541.17,372.03,5.86,93.7,71.94,11.53,6.25,91.35,59,22,34.88,2137,2.77,48479976,0.87,11.57
India,2012,East,Heart Disease,409.86,120.17,18.99,92.98,23.95,1.48,6.95,66.69,62,34,25.95,7722,5.52,4652855,0.85,19.11
India,2015,West,HIV/AIDS,342.76,503.07,17.08,44.83,65.59,5.34,7.49,70.61,74,24,30.98,5150,4.84,109812446,0.93,29.73
India,2015,East,Diabetes,3080.78,331.14,8.66,70.97,83.46,7.29,0.71,63.15,61,22,36.17,4953,3.79,103993601,0.86,15.2
India,2011,Central,HIV/AIDS,1157.91,594.13,13.58,46.46,87.02,14.67,4.3,62.08,68,30,38.32,6579,5.8,156434287,1.05,18.0
India,2022,Central,Tuberculosis,1884.58,578.78,7.87,56.98,75.43,7.66,7.27,32.24,55,29,40.99,5650,3.49,147169884,0.87,32.4
India,2000,North,Diabetes,4022.95,90.08,0.92,77.84,21.99,0.8,4.94,79.0,62,20,46.7,6933,4.91,59245612,0.91,25.45
India,2003,East,Asthma,964.99,123.11,1.24,91.78,29.83,2.9,7.37,69.88,61,27,36.41,5550,2.18,73607047,0.9,17.98
India,2010,North,Asthma,2578.85,1120.19,10.24,90.37,25.27,6.78,2.7,69.42,75,35,36.51,6371,2.63,89985031,0.95,16.23
India,2024,South,COVID-19,4272.63,149.82,17.55,78.41,49.4,10.08,5.17,30.88,59,31,44.28,2342,5.03,79574826,0.95,32.7
India,2013,North,Tuberculosis,4422.15,1138.71,1.9,95.77,36.34,12.78,1.84,85.85,70,20,30.8,4490,2.29,165632449,0.86,11.98
India,2021,East,Malaria,329.33,1629.11,15.7,61.11,52.92,5.75,4.75,86.31,72,34,34.53,7839,4.36,59537200,0.89,30.04
India,2009,Central,Diabetes,2302.32,1246.51,5.09,56.44,33.55,2.63,6.44,49.92,75,33,29.96,2236,2.41,8115622,1.07,34.2
India,2018,Central,Heart Disease,3876.36,311.84,13.43,66.68,89.21,9.19,6.65,85.3,62,33,27.28,4004,5.99,77175913,1.08,25.42
India,2004,East,Diabetes,2847.75,755.14,5.09,65.4,97.02,8.17,5.44,59.11,63,21,45.32,2265,2.56,172196427,0.99,17.73
India,2020,North,Cancer,3528.98,1077.03,7.22,97.74,59.86,12.86,3.96,46.76,62,30,40.99,5352,3.97,168849010,0.93,23.31
India,2020,East,Flu,4766.69,120.8,2.15,81.35,53.6,5.36,7.75,31.38,55,25,30.4,6277,2.54,195993600,0.99,26.98
India,2014,Central,Heart Disease,2420.54,1646.47,11.78,68.37,62.02,12.09,5.19,54.69,72,27,36.64,1524,2.24,94566016,0.85,21.62
India,2003,Central,Malaria,1120.01,1008.93,0.44,94.11,24.04,8.13,1.98,66.53,63,30,37.86,2269,3.13,186060754,1.0,32.6
India,2022,Central,Flu,4136.34,439.29,18.67,55.11,81.32,12.42,4.23,70.53,64,34,42.42,7267,2.75,28894954,1.04,30.21
India,2013,North,Asthma,1966.86,946.67,8.53,83.38,31.09,7.92,2.74,50.57,72,28,39.3,6192,2.53,193190984,1.03,20.22
India,2003,East,Malaria,366.88,1603.16,12.11,57.02,82.03,3.16,0.51,96.9,57,26,38.45,6719,4.75,90316555,0.96,10.86
India,2015,South,Heart Disease,3354.97,1219.9,6.67,88.09,33.49,9.99,7.04,76.71,63,22,40.28,3275,2.59,174566090,0.87,11.99
India,2005,East,Flu,870.8,1181.9,18.5,68.7,89.48,6.37,0.45,91.1,67,21,46.54,6644,3.35,116508402,1.05,21.83
India,2008,Central,Flu,2749.73,1121.15,17.91,90.8,41.67,14.72,1.4,34.77,67,34,28.35,7264,4.73,115298793,1.07,27.41
India,2012,South,Tuberculosis,276.45,543.17,1.85,49.79,45.5,3.49,3.83,32.83,60,33,26.42,4503,5.11,8627824,1.06,15.64
India,2005,East,Cancer,3294.62,1623.67,11.76,66.52,89.55,0.83,7.19,90.54,55,26,34.87,4581,3.19,42862296,0.97,11.09
India,2025,East,Malaria,436.53,627.96,1.46,42.27,86.11,5.0,3.57,67.94,62,27,38.27,1850,4.71,10247050,0.94,11.65
India,2022,East,COVID-19,658.24,1836.18,19.1,74.74,99.98,2.39,3.67,48.25,73,28,35.6,2734,2.44,45489354,0.92,20.2
India,2019,North,Diabetes,3748.47,849.52,19.03,88.65,28.37,3.85,6.94,79.76,74,35,47.51,7299,2.14,90230349,0.86,21.17
India,2019,East,Cancer,3714.42,1689.98,3.41,85.86,47.63,2.29,0.39,90.17,72,34,28.21,3676,2.66,197086510,0.96,21.98
India,2011,South,Heart Disease,4779.49,237.15,7.38,41.64,81.58,9.42,5.53,50.63,71,23,34.39,7193,5.33,160328965,0.9,12.86
India,2002,South,Heart Disease,1286.3,1860.4,12.28,93.67,54.47,6.19,5.62,43.15,57,26,30.98,4210,4.04,196352382,1.04,31.74
India,2023,North,Heart Disease,840.11,1404.6,2.28,84.41,97.19,3.86,7.9,79.84,66,31,31.04,3493,3.17,139981291,0.91,27.13
India,2024,West,Flu,3745.87,1255.31,14.36,50.84,26.97,1.82,3.21,85.84,70,34,35.69,3117,4.52,62441144,1.09,27.56
India,2014,East,HIV/AIDS,3757.23,1638.37,18.82,75.21,34.36,10.61,7.28,37.24,59,25,28.98,5861,2.59,22435572,0.88,23.36
India,2012,Central,Tuberculosis,426.16,1429.26,11.26,72.52,92.99,8.04,6.35,39.68,57,28,31.54,5278,3.06,105939500,0.91,20.73
India,2020,Central,Cancer,4606.95,374.75,17.35,56.82,96.8,8.16,0.13,54.56,67,23,34.92,5714,4.69,140324309,0.9,28.48
India,2003,West,Heart Disease,4322.99,1852.68,0.84,51.43,21.64,12.15,0.2,69.04,61,23,42.2,1990,5.31,111447125,0.89,12.57
India,2002,Central,Malaria,4851.5,1017.43,6.64,48.87,71.47,2.48,1.05,60.19,69,20,49.7,7877,2.95,3732958,1.09,22.42
India,2022,Central,COVID-19,1715.02,1049.13,19.01,79.18,97.93,6.13,7.15,72.65,70,20,37.99,7251,3.35,183424576,1.01,33.33
India,2018,Central,COVID-19,912.13,679.0,12.71,81.93,23.1,9.93,2.55,57.11,64,24,26.13,7395,5.26,119035407,1.03,10.35
India,2017,South,Diabetes,2549.09,1412.62,12.11,43.04,71.39,1.3,5.83,96.72,66,35,28.45,4990,4.47,66135430,0.87,20.49
India,2024,Central,Tuberculosis,1877.86,570.87,1.35,53.42,90.8,4.26,7.09,31.29,64,32,47.81,1889,2.95,87531742,0.91,30.43
India,2020,East,HIV/AIDS,3480.83,1385.91,15.82,53.08,63.07,5.79,5.77,81.4,75,35,31.54,4568,5.95,4779056,0.95,30.93
India,2005,North,COVID-19,3799.01,48.02,6.26,95.11,95.2,1.76,0.54,90.5,68,21,38.04,4423,2.62,85182779,1.09,22.88
India,2005,East,COVID-19,2739.85,467.31,3.03,71.82,22.93,13.21,2.04,89.46,74,28,38.71,5683,3.76,102098398,1.07,23.43
India,2023,Central,Asthma,2655.46,566.44,14.91,77.46,58.85,11.33,1.27,63.06,71,20,43.39,7707,3.14,109764671,1.04,21.65
India,2012,North,Cancer,2930.36,1250.41,4.8,63.17,53.39,6.5,6.99,33.0,58,24,47.71,7324,2.54,29717100,1.05,18.35
India,2012,Central,Heart Disease,3459.8,562.06,2.76,91.56,33.18,12.67,7.64,63.24,55,25,43.15,3516,4.71,73542290,1.08,12.47
India,2004,North,Tuberculosis,3152.71,239.02,6.33,96.97,55.98,7.99,3.03,30.06,75,24,33.03,4314,3.14,134258598,0.96,32.51
India,2012,North,COVID-19,3296.31,757.58,12.09,94.54,67.11,14.46,0.41,51.62,62,28,34.58,3688,2.09,136769106,1.04,29.7
India,2016,South,Malaria,2764.83,872.52,0.8,71.67,71.53,1.3,5.29,78.91,61,30,40.34,5921,2.59,127139519,0.97,28.55
India,2019,South,COVID-19,2936.72,1455.94,3.92,59.75,88.96,11.93,3.51,76.62,71,22,27.46,6699,4.37,18815325,0.93,31.94
India,2021,West,Tuberculosis,3773.47,1759.58,13.03,88.72,30.25,14.66,1.87,66.93,55,31,35.92,1956,5.94,146916406,1.07,27.13
India,2017,East,Malaria,2364.97,1958.94,2.59,56.94,45.95,7.17,3.31,36.61,56,27,41.78,2687,4.32,164721797,0.85,17.2
India,2018,South,Diabetes,1883.83,1308.29,1.23,60.16,70.29,4.56,7.52,46.19,70,35,32.3,6377,2.98,19122300,0.94,18.32
India,2020,South,Malaria,4482.1,142.23,8.07,81.07,85.27,8.13,3.47,97.77,73,20,31.13,2312,5.44,188390480,1.01,29.24
India,2005,North,Asthma,2168.74,490.77,11.39,41.53,53.02,10.72,2.98,54.74,58,28,36.7,3302,5.7,20677278,1.06,33.96
India,2025,Central,Asthma,3315.06,81.51,19.76,70.54,95.63,14.32,6.96,93.27,58,21,42.47,3332,5.69,101545851,0.89,14.7
India,2001,East,Flu,4017.59,1016.39,16.5,65.69,37.15,3.63,6.74,30.13,57,27,30.68,2768,4.19,172121427,0.99,29.83
India,2011,Central,Diabetes,4497.27,1809.64,9.5,86.16,50.48,13.72,5.4,88.84,60,22,48.29,7711,4.08,148228481,0.9,10.19
India,2000,Central,Malaria,4863.08,21.94,19.0,48.57,98.96,12.87,1.85,30.71,70,32,33.4,1666,5.69,98819884,0.92,11.24
India,2022,East,COVID-19,983.61,1673.29,12.41,81.35,73.06,7.46,5.36,50.72,74,27,33.64,2783,5.22,93828633,0.95,11.92
India,2017,South,Tuberculosis,1587.45,1471.03,5.64,94.76,92.13,4.36,3.33,86.83,74,23,46.75,7904,5.24,57250834,0.87,23.33
India,2002,Central,HIV/AIDS,2798.32,896.88,11.74,48.37,67.13,0.91,7.4,60.47,71,34,44.07,1842,2.61,44233332,1.09,11.96
India,2002,South,Cancer,1167.39,1266.08,13.46,46.55,53.65,5.98,5.6,67.72,73,22,27.8,6645,5.98,45418905,0.88,33.13
India,2010,North,Malaria,478.73,720.58,2.59,71.29,73.75,1.2,4.67,61.14,60,22,31.62,4936,5.7,7281715,1.06,20.42
India,2000,East,Asthma,4092.99,1637.1,8.8,59.16,96.02,14.49,0.94,81.42,65,31,36.3,3037,4.56,37490308,0.86,11.71
India,2022,North,Cancer,1763.55,1824.03,9.35,74.62,23.27,9.25,0.7,77.27,74,25,49.22,6231,2.21,127283164,0.98,11.32
India,2009,South,Diabetes,2755.93,1382.64,6.32,60.08,46.29,1.58,6.17,48.07,73,20,33.96,1655,3.93,186904851,0.99,16.66
India,2018,West,Asthma,2134.6,781.59,17.33,48.19,87.73,14.66,7.73,52.02,56,25,46.34,7003,2.35,164048925,0.97,17.99
India,2005,South,HIV/AIDS,4384.26,128.8,11.58,57.88,97.46,12.42,3.86,52.22,59,31,49.98,7338,3.89,122675326,0.89,15.77
India,2019,West,COVID-19,4549.44,1292.79,18.37,41.02,24.86,0.92,1.56,38.36,69,31,49.73,7576,2.91,155626985,0.97,33.72
India,2004,West,Tuberculosis,1396.12,130.88,6.38,69.86,29.15,7.79,1.87,44.58,68,31,36.29,3821,4.38,50714438,0.9,25.4
India,2001,North,COVID-19,1985.17,1158.11,15.55,74.03,69.04,5.19,5.42,62.06,62,35,49.15,3870,4.47,145843729,1.02,18.3
India,2001,East,Flu,3294.05,1506.97,16.45,46.9,20.79,8.34,3.09,94.29,70,30,43.08,2283,2.18,180114074,0.86,15.18
India,2024,North,HIV/AIDS,3666.26,1735.48,0.64,93.03,26.34,13.41,3.94,76.84,60,24,25.84,7699,2.46,65290374,1.07,30.2
India,2000,East,Malaria,593.57,1339.54,8.13,61.89,42.41,8.12,4.74,64.85,55,27,34.92,5048,3.68,93977094,0.9,25.87
India,2014,East,Diabetes,2302.18,1713.07,16.41,74.37,26.44,14.56,4.46,40.32,68,35,41.15,2298,2.58,44967718,0.88,33.03
India,2018,North,COVID-19,4167.85,539.56,9.44,91.13,62.57,2.91,2.05,75.29,62,27,49.34,5957,4.94,27557083,0.91,21.51
India,2014,East,Asthma,3395.6,450.43,5.17,42.52,76.39,14.44,7.75,81.15,66,33,31.15,6810,5.72,119524965,0.96,13.34
India,2012,South,Tuberculosis,3516.79,1362.72,9.27,46.17,68.39,3.77,0.47,93.95,58,34,30.55,6486,4.53,177357702,0.96,28.3
India,2002,East,Diabetes,1075.0,347.02,4.9,90.05,54.55,10.93,0.98,41.24,57,32,29.48,4072,5.32,61197837,1.03,16.15
India,2025,East,Heart Disease,690.46,1491.39,10.34,64.03,69.97,2.71,0.66,67.72,73,30,29.68,3827,3.98,81621386,1.06,15.24
India,2015,North,Diabetes,2899.08,1754.18,17.64,95.69,23.28,4.78,3.01,92.62,67,34,40.79,4360,4.99,165890124,1.08,34.88
India,2023,North,COVID-19,4518.63,1936.54,19.02,40.39,70.6,7.95,1.28,69.15,56,21,32.3,2026,3.49,186572240,0.91,16.19
India,2001,North,Heart Disease,2669.65,1258.88,6.15,58.14,53.66,4.0,0.82,77.78,68,26,25.68,4575,3.02,166376691,1.04,11.78
India,2009,South,Cancer,3171.25,759.88,8.88,58.29,97.54,11.91,4.48,58.26,65,34,40.78,3731,5.34,41232443,1.03,14.99
India,2011,South,Malaria,1757.51,1368.93,12.71,74.68,27.31,7.78,2.53,50.43,64,29,41.41,1963,5.92,110730664,0.93,34.44
India,2010,East,Flu,2424.3,146.55,9.01,86.54,55.02,4.61,1.2,94.43,68,35,27.2,2347,4.08,83363892,0.98,16.65
India,2001,Central,COVID-19,4091.32,1676.24,19.59,90.07,54.0,8.02,5.69,46.32,74,27,40.83,3379,5.92,88292540,1.07,16.56
India,2025,South,HIV/AIDS,1900.1,1237.75,17.73,50.95,92.5,14.55,3.11,52.12,67,30,30.51,1991,4.11,123351620,0.86,11.18
India,2021,South,Malaria,3678.43,511.27,7.14,81.78,42.97,6.31,7.46,66.42,67,28,35.53,7123,3.69,36156428,1.02,30.2
India,2024,East,HIV/AIDS,3209.67,1338.91,4.32,72.97,93.54,11.12,0.56,47.13,69,26,37.41,3565,3.81,98237248,0.98,31.87
India,2018,South,Asthma,720.05,514.03,4.59,49.44,81.83,6.62,6.37,40.18,70,32,27.09,6537,3.75,49741705,1.09,30.38
India,2024,South,Malaria,3598.27,1696.63,16.16,96.7,69.58,4.98,6.65,39.12,70,27,28.72,6496,5.05,1663241,0.85,33.16
India,2008,Central,Heart Disease,515.86,611.13,4.52,51.57,65.08,10.13,0.49,44.75,70,34,28.07,2253,4.92,45298955,0.94,33.69
India,2016,North,Malaria,4292.75,1643.59,19.72,96.72,53.41,13.7,6.38,69.06,71,35,47.82,2360,4.02,86257046,0.85,20.35
India,2016,West,COVID-19,487.22,1433.2,11.24,70.28,79.45,1.03,7.33,78.27,68,22,31.87,5363,5.75,149437566,1.07,32.82
India,2008,West,Tuberculosis,134.14,1836.05,7.53,90.84,78.19,13.09,5.87,86.09,67,28,33.29,5068,2.43,125884939,0.9,15.95
India,2021,East,HIV/AIDS,2162.14,1844.49,5.12,47.89,72.55,13.17,0.85,68.5,69,35,44.26,4406,4.64,119426943,1.07,24.89
India,2001,West,Tuberculosis,4372.16,564.23,19.6,95.77,64.36,5.32,3.35,42.8,71,31,45.92,6024,3.71,193784298,1.02,12.53
India,2025,East,Asthma,2203.67,1316.97,7.93,79.64,70.27,6.0,5.47,99.55,55,23,37.42,2840,2.8,179850726,1.03,11.14
India,2015,East,Asthma,1345.09,1629.53,2.45,46.2,71.72,9.93,0.5,67.29,57,26,28.28,3293,4.49,159859345,1.08,13.1
India,2024,West,HIV/AIDS,3288.58,1894.99,0.43,46.78,55.73,5.08,0.9,42.41,75,28,32.86,2803,4.46,136988166,0.93,26.7
India,2008,South,Heart Disease,2983.1,97.54,19.61,48.18,73.7,0.57,2.7,94.93,62,34,46.24,7784,4.92,180809313,1.09,28.06
India,2006,Central,Diabetes,3471.8,1091.33,11.66,94.57,70.73,1.92,4.38,59.56,70,27,41.58,4460,4.37,69590820,0.93,12.2
India,2019,East,Tuberculosis,196.86,866.74,12.42,44.88,23.59,14.47,2.24,78.98,63,28,46.61,4984,3.72,159972442,0.91,13.65
India,2017,West,Malaria,4315.1,190.87,12.3,50.34,32.41,1.86,4.28,70.43,71,29,48.72,5660,2.25,189675574,1.09,33.87
India,2013,East,Malaria,4201.54,1499.97,14.2,83.16,27.28,9.01,4.93,95.2,71,33,39.24,7235,2.53,173253909,1.04,27.72
India,2021,East,Tuberculosis,1509.28,750.79,7.47,59.43,65.9,8.32,3.37,60.03,75,27,39.1,5467,4.63,149852994,0.98,26.77
India,2006,North,Heart Disease,3946.88,878.04,9.5,77.48,60.47,14.32,5.21,48.06,74,26,31.19,6135,5.03,128483942,0.95,31.13
India,2002,West,Malaria,2452.37,1935.25,9.8,54.22,80.96,8.55,6.21,93.29,73,34,45.52,5244,2.33,10354271,1.05,16.98
India,2007,West,Flu,3824.43,1568.01,1.49,89.65,34.26,5.17,1.96,44.42,63,27,34.18,6726,4.9,184812700,0.94,10.98
India,2019,East,Asthma,1667.18,382.72,1.74,91.86,33.19,10.79,4.2,90.41,69,28,34.23,5468,4.82,156481681,1.0,28.87
India,2019,East,Cancer,828.09,1126.54,4.82,59.0,74.08,9.09,4.4,68.08,64,31,43.48,4187,3.71,106368670,0.87,23.3
India,2001,East,COVID-19,4528.47,1520.29,4.72,84.23,47.8,13.42,4.66,43.58,67,26,26.62,6623,3.07,135507630,1.01,28.7
India,2005,East,Flu,980.62,1439.78,19.25,71.83,48.59,2.99,4.59,61.18,55,27,48.79,6013,2.17,95270388,1.07,12.89
India,2018,West,HIV/AIDS,1812.21,253.78,10.81,93.86,48.35,6.72,1.57,31.96,55,30,28.92,2344,5.9,115263303,0.94,28.75
India,2017,West,Malaria,4778.21,55.43,19.99,70.61,20.66,9.02,3.48,51.94,59,23,27.8,5028,5.4,196108272,1.09,24.31
India,2018,Central,Cancer,432.16,1824.49,0.92,70.88,61.36,7.43,5.35,53.24,73,35,34.43,1721,3.7,17509399,1.07,27.23
India,2020,East,Malaria,1719.23,1860.83,8.99,52.21,98.17,4.88,3.74,50.01,57,21,37.39,1543,5.8,98553297,1.09,17.88
India,2014,West,Cancer,1654.4,1779.59,13.63,95.09,43.47,0.53,1.03,84.01,58,26,36.67,4201,3.0,82793837,0.94,32.55
India,2023,East,Tuberculosis,4124.57,726.09,5.78,43.2,55.87,7.05,2.86,39.97,75,31,40.63,5117,2.28,91167060,0.98,11.94
India,2008,North,HIV/AIDS,3584.62,973.98,16.22,92.26,91.26,1.24,3.18,54.72,66,24,47.82,5191,5.1,36169712,0.93,16.56
India,2014,South,Tuberculosis,2456.06,237.75,11.0,69.65,74.42,0.8,4.86,79.25,62,30,32.49,4876,4.33,149809278,0.87,14.75
India,2003,North,Asthma,2840.26,755.34,19.41,75.82,98.78,3.67,3.18,60.02,65,33,45.06,7090,4.92,66193634,0.9,20.54
India,2011,East,COVID-19,3530.12,224.69,12.44,65.87,35.98,14.11,5.67,54.31,62,21,49.39,7393,3.42,13413280,0.91,17.46
India,2008,Central,Malaria,1186.32,1192.3,10.29,43.74,54.82,12.81,5.67,78.94,68,31,46.26,3069,2.95,22815061,1.07,26.53
India,2008,South,COVID-19,4947.09,1907.88,7.72,49.94,43.61,2.63,1.9,45.96,61,32,46.12,5866,3.08,121305388,0.91,25.69
India,2022,Central,Flu,842.12,1261.46,7.58,65.61,58.67,7.75,4.57,81.16,72,32,44.85,2074,3.98,50655217,0.9,25.55
India,2010,North,COVID-19,4094.68,1503.12,3.73,45.25,57.81,7.27,6.63,48.43,74,35,42.05,1643,5.17,28332325,0.94,34.84
India,2003,West,COVID-19,4475.96,625.04,17.75,51.99,95.88,14.71,5.46,71.64,60,33,34.24,2298,5.21,82533526,1.09,32.15
India,2019,Central,Malaria,665.37,820.83,2.84,71.53,89.03,4.55,6.1,30.0,66,22,37.82,5726,3.91,34198434,0.93,26.55
India,2005,South,COVID-19,2781.05,1885.51,5.47,40.34,92.22,5.88,5.21,39.33,69,23,32.6,2862,5.56,179133381,0.9,27.96
India,2025,West,COVID-19,1138.76,1267.65,2.93,95.6,27.67,3.47,3.88,73.52,57,33,40.74,6476,2.37,30884676,0.88,15.4
India,2006,West,Asthma,1677.53,863.96,15.55,56.52,95.52,8.86,1.05,55.87,73,22,28.95,1873,5.09,96988392,0.91,18.29
India,2007,West,Diabetes,172.66,12.07,18.98,58.77,24.29,14.61,2.98,40.52,59,35,46.14,7826,2.06,27467973,1.06,25.09
India,2024,West,Diabetes,553.54,438.43,16.69,74.84,83.3,3.26,7.1,64.39,73,35,35.96,3049,2.17,150695139,0.95,34.98
India,2017,North,Asthma,3980.04,815.56,1.19,56.2,25.8,7.09,3.7,98.14,75,30,43.23,3082,5.57,71376859,0.95,30.13
India,2022,North,Tuberculosis,2694.33,1436.72,18.2,48.31,45.83,2.35,1.59,82.87,59,30,26.4,1546,2.05,104992912,0.88,11.85
India,2021,South,COVID-19,2558.64,933.64,18.15,96.79,62.75,7.23,7.41,56.79,73,22,40.78,7810,2.73,141721469,1.03,22.76
India,2009,West,Malaria,3219.09,927.66,16.9,78.86,31.53,5.82,1.72,81.48,70,25,29.31,6402,3.5,187164382,0.93,34.08
India,2019,East,HIV/AIDS,3420.14,600.85,10.19,49.05,48.73,9.93,0.96,50.4,61,28,26.31,6127,3.16,113815823,0.99,24.48
India,2005,North,Tuberculosis,3652.92,1978.7,13.27,74.6,93.37,14.52,7.26,79.79,58,26,33.44,5051,3.27,16466809,0.92,27.89
India,2005,North,Tuberculosis,590.07,954.78,18.44,97.23,50.77,7.95,7.63,65.25,63,20,48.46,5041,3.08,47754897,1.07,21.17
India,2003,West,Malaria,1099.26,310.59,3.92,94.81,66.24,6.53,4.54,99.62,70,30,42.42,4296,5.41,19657947,1.03,32.54
India,2022,East,Tuberculosis,3833.87,1886.99,9.04,70.29,83.77,9.78,3.89,93.81,71,27,33.91,5478,3.05,167788926,0.9,22.65
India,2023,South,Cancer,2967.17,1987.2,18.26,73.24,69.31,11.4,2.35,76.74,73,27,25.44,3408,5.81,38444835,1.07,11.16
India,2012,North,Tuberculosis,1615.58,1105.25,7.31,66.01,65.98,7.12,7.3,37.65,71,24,26.45,4406,5.48,44433017,0.92,15.89
India,2025,Central,Tuberculosis,3171.7,756.12,7.99,61.71,31.66,6.48,7.36,47.76,68,25,39.26,1602,3.44,197437092,0.86,30.6
India,2022,South,Heart Disease,852.27,1965.89,0.79,90.39,53.28,3.86,5.56,74.51,68,26,46.93,4104,5.17,178308275,0.97,32.85
India,2006,South,Asthma,1361.35,1833.86,12.75,97.55,25.46,3.13,1.82,64.89,75,21,28.42,2200,4.09,44576532,0.97,22.35
India,2010,East,HIV/AIDS,644.01,1799.08,3.46,49.38,89.86,12.34,1.01,65.88,63,24,42.64,5393,2.94,153090939,1.05,10.71
