Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2012,South,Asthma,2653.5,1500.69,11.16,55.42,33.5,5.89,6.55,32.76,66,27,34.33,4351,3.36,182887727,0.9,23.03
India,2011,South,COVID-19,3830.27,1451.12,18.49,40.38,89.37,7.32,7.62,65.08,60,23,27.2,4650,5.91,194056430,0.98,13.26
India,2004,West,Tuberculosis,1191.6,876.36,1.13,76.74,87.39,0.95,0.61,77.72,72,26,43.82,3979,4.06,123700978,0.99,18.48
India,2021,South,COVID-19,1868.66,1532.54,17.18,63.92,92.83,3.13,4.55,54.33,61,33,48.9,2018,2.52,159620187,0.91,26.57
India,2002,West,Malaria,248.73,1163.86,17.82,64.33,41.51,3.86,7.23,97.33,70,28,34.45,3659,3.5,84364900,0.86,22.43
India,2004,East,Malaria,1597.39,522.84,10.92,69.71,35.05,13.34,2.21,96.25,55,27,36.61,4110,4.88,151706424,0.86,19.74
India,2019,West,HIV/AIDS,4179.32,1859.64,10.3,50.2,85.33,7.83,3.18,37.5,59,34,38.76,4180,2.98,194857571,0.92,32.68
India,2012,West,COVID-19,2048.13,757.84,13.23,43.9,38.67,2.44,2.33,64.1,59,31,40.78,4643,4.85,124715669,0.95,32.75
India,2025,North,Asthma,1525.69,176.2,3.45,61.47,83.22,4.41,6.94,45.86,65,26,28.61,4481,2.85,12400731,0.91,22.14
India,2003,West,Cancer,1122.45,1957.88,14.52,64.3,70.35,5.03,5.66,44.48,66,28,36.81,4691,5.25,173052598,0.87,13.07
India,2018,North,Tuberculosis,1279.4,203.48,12.31,73.71,46.81,5.08,4.84,73.41,58,22,28.13,4502,3.13,15644703,0.96,29.56
India,2025,South,Flu,1763.84,1522.22,14.59,66.73,46.55,1.39,5.47,69.27,59,24,31.63,7973,4.41,29688617,1.02,24.56
India,2021,West,Malaria,816.85,100.81,7.98,71.88,40.18,12.46,2.06,97.28,66,32,26.23,3909,2.04,37191908,0.96,21.67
India,2011,East,Heart Disease,3006.14,1348.41,11.14,84.54,88.75,8.4,7.5,63.94,64,20,33.6,3883,5.23,45334317,0.87,13.81
India,2013,Central,Heart Disease,1025.77,1155.6,13.04,74.34,98.23,6.03,1.74,65.14,67,23,49.56,6526,4.91,189759186,1.06,32.88
India,2008,South,Asthma,4507.15,1539.26,4.41,51.28,43.89,1.51,2.65,92.33,59,23,29.81,1646,5.14,63823340,0.9,15.02
India,2011,Central,Asthma,2037.99,1765.03,13.3,51.91,84.47,9.64,6.75,71.98,60,21,42.0,1933,3.83,70962856,1.07,28.72
India,2011,North,HIV/AIDS,2724.68,1468.37,13.95,66.05,47.94,12.29,5.75,73.18,71,23,26.49,7190,4.55,181544537,0.89,31.91
India,2004,West,COVID-19,391.04,1463.77,13.28,96.09,92.41,14.41,0.37,51.9,74,20,29.33,1888,2.76,191068423,1.0,27.43
India,2020,North,Flu,1560.98,1752.79,13.41,60.25,82.04,6.04,1.11,98.87,75,21,44.44,6095,4.48,167965236,0.94,16.02
India,2013,West,Asthma,2170.01,866.55,7.1,88.86,69.06,7.48,2.62,75.15,56,32,43.46,5216,2.92,116807742,0.86,10.82
India,2011,West,Heart Disease,3330.51,1226.77,14.63,92.03,61.68,3.37,6.33,85.47,58,30,36.75,4673,2.05,46964487,0.99,14.36
India,2002,Central,Diabetes,1690.82,445.78,8.35,80.17,99.8,1.01,0.73,66.68,68,33,44.19,1662,3.08,53709065,1.01,11.93
India,2018,North,Diabetes,1298.91,1632.29,3.4,95.81,91.37,6.36,2.7,53.24,73,35,45.34,5469,4.3,105489888,1.1,22.97
India,2006,Central,HIV/AIDS,813.99,1145.51,9.1,66.8,58.07,13.63,0.82,42.04,59,22,38.88,2067,2.86,77419355,1.01,32.42
India,2018,North,Flu,1611.39,51.08,16.37,74.96,57.71,8.71,7.07,78.34,71,34,25.19,1724,2.85,166907393,0.95,15.25
India,2017,North,Tuberculosis,2559.66,1940.69,10.92,74.86,45.67,14.84,0.73,59.97,56,24,43.02,1983,4.48,133486149,0.99,29.26
India,2001,Central,Heart Disease,597.98,1909.13,9.21,71.71,24.83,6.88,4.28,78.44,70,22,31.81,1962,4.19,90479272,1.03,17.11
India,2019,North,Malaria,1818.81,1938.36,15.45,64.01,61.42,14.78,6.58,55.7,56,22,36.46,3766,5.65,52133047,0.95,11.56
India,2023,Central,Malaria,1037.93,202.78,10.33,68.88,31.84,7.37,7.63,67.75,72,32,31.05,2239,4.44,172523923,1.1,12.14
India,2019,West,Malaria,1344.3,1041.44,5.5,71.19,83.25,8.3,4.63,69.39,71,21,49.17,3981,4.76,64581937,1.01,11.9
India,2014,West,Malaria,639.96,550.48,5.94,69.07,62.12,11.42,2.65,55.55,70,27,32.04,3803,3.92,92870724,1.01,19.77
India,2019,East,Cancer,1746.87,721.38,9.08,51.41,33.03,8.18,1.75,65.72,66,28,35.92,4367,2.31,56794842,0.9,10.94
India,2003,East,HIV/AIDS,3489.08,929.75,12.14,52.48,23.59,12.64,0.82,57.68,59,35,26.6,3160,5.75,129711066,0.91,16.27
India,2012,Central,Malaria,2644.31,593.64,4.39,71.34,52.33,6.41,6.55,31.65,58,28,35.12,7874,5.8,199571744,0.94,10.91
India,2015,North,HIV/AIDS,4694.43,847.94,10.99,55.97,66.96,10.47,2.7,35.22,55,23,48.47,1610,3.52,20338354,1.05,10.43
India,2008,Central,Asthma,924.89,1172.6,6.0,44.43,30.48,0.84,2.01,52.86,67,27,36.34,2359,5.84,151666821,1.09,12.22
India,2015,East,Malaria,3037.59,963.92,14.75,73.1,82.83,9.18,6.32,47.34,69,28,25.32,7832,3.2,56193417,0.94,15.32
India,2004,North,Malaria,2736.26,1517.08,4.93,78.55,69.64,6.85,7.61,33.69,71,26,25.59,6876,3.44,17580009,1.0,27.6
India,2014,West,Flu,123.83,1119.06,16.71,84.54,54.03,5.8,3.99,70.42,73,23,41.57,7379,2.11,24114105,0.92,28.08
India,2010,West,Malaria,1089.74,1744.7,7.44,65.99,43.45,13.09,4.95,42.03,74,20,26.2,3395,3.33,119414278,1.03,25.69
India,2007,North,Asthma,444.15,177.71,7.66,48.47,54.27,3.57,6.58,96.3,56,31,32.28,4286,2.25,16170839,0.89,13.39
India,2023,South,Flu,4951.74,1385.9,13.56,42.63,38.64,10.05,7.88,53.57,66,33,39.26,7937,2.42,44730271,0.96,31.58
India,2022,North,Cancer,4818.51,1256.13,6.96,89.1,70.72,12.87,5.79,89.09,71,35,45.06,3435,3.18,146440458,1.01,19.24
India,2007,North,HIV/AIDS,305.63,1590.02,10.34,41.91,40.45,0.9,5.74,71.79,63,25,25.13,1724,3.63,74514880,0.91,11.55
India,2004,South,COVID-19,3399.11,750.41,6.44,67.15,48.79,7.17,2.41,43.88,55,24,47.2,7484,3.03,184171636,1.0,18.23
India,2003,Central,Heart Disease,3551.59,568.2,17.89,54.53,48.68,12.08,2.28,50.19,59,22,40.16,1501,3.1,176265885,0.99,19.84
India,2013,West,COVID-19,3975.57,1422.83,16.45,84.89,47.92,14.02,0.44,40.5,70,28,31.25,7643,5.12,19473616,0.97,34.28
India,2006,West,Malaria,1060.34,682.8,19.55,59.45,50.4,8.63,0.73,47.84,66,29,29.57,4007,5.0,122475505,0.96,27.03
India,2001,South,Tuberculosis,3156.12,892.2,13.05,94.35,50.12,10.09,6.07,93.52,70,35,25.75,7577,3.9,155154458,1.04,27.14
India,2025,Central,Asthma,2395.68,64.52,15.98,69.61,90.4,6.52,1.09,63.24,70,31,29.42,7697,4.15,128455118,0.96,15.5
India,2001,South,Asthma,4182.37,373.72,9.03,81.66,74.04,11.68,5.94,89.29,67,28,41.82,3953,2.58,158279350,0.99,10.57
India,2020,Central,Asthma,1736.09,187.96,18.55,60.73,75.08,9.66,2.16,68.57,71,27,44.67,4122,5.87,184056350,0.96,13.27
India,2014,Central,Tuberculosis,4682.26,1027.36,19.5,66.33,95.96,6.95,2.86,96.79,62,31,48.61,3923,2.77,126860771,0.88,28.69
India,2013,West,Asthma,2912.42,1005.88,16.96,42.44,21.77,9.28,1.11,39.08,60,28,39.31,5822,4.99,105630452,1.03,28.6
India,2023,East,Malaria,4978.21,1033.05,0.53,51.2,27.3,8.76,4.27,45.43,73,23,47.91,7428,5.15,67631204,0.97,30.67
India,2013,South,Asthma,903.22,532.05,19.37,65.09,46.25,2.34,1.95,63.38,70,20,39.74,4777,4.59,25686584,1.05,21.52
India,2009,South,Tuberculosis,4941.7,301.0,5.42,84.48,32.77,3.08,0.43,85.04,58,27,30.2,2887,5.46,153817229,0.98,11.07
India,2011,South,Asthma,4365.45,61.62,3.54,46.55,30.21,2.0,2.99,35.19,74,22,46.42,6237,5.52,45790215,0.99,33.53
India,2023,North,HIV/AIDS,1429.44,414.3,1.44,51.6,44.27,2.21,3.35,62.17,71,20,47.58,2735,3.59,95733243,0.9,14.16
India,2009,South,Diabetes,4642.3,1958.62,19.57,79.41,46.36,6.8,5.25,35.43,64,25,42.3,6308,5.17,174970957,0.96,23.16
India,2015,North,Cancer,4839.8,1906.21,15.53,63.89,59.92,6.02,2.56,49.2,72,34,34.18,5267,4.96,9866686,0.89,13.45
India,2017,South,Flu,3901.45,1324.52,5.97,79.07,22.75,11.99,3.93,30.72,71,21,37.3,3828,3.14,55108217,1.09,26.1
India,2009,North,Flu,3225.64,1672.67,15.43,49.71,75.99,4.7,6.44,63.67,55,22,25.32,5943,3.16,21903296,1.06,13.76
India,2017,West,Asthma,3981.22,1324.66,16.83,49.68,60.43,6.12,3.9,96.58,60,29,28.15,5989,5.11,93325177,1.01,24.39
India,2015,South,Asthma,4108.14,709.52,14.68,66.43,39.32,10.53,5.76,68.89,61,29,39.31,4583,3.27,99360541,0.89,23.3
India,2008,North,Flu,2454.96,997.9,10.65,62.96,80.72,13.37,0.59,30.5,75,31,43.48,2697,3.89,164961680,0.91,18.61
India,2001,North,Cancer,4394.66,968.48,14.25,60.58,69.88,13.88,5.57,62.23,61,24,44.67,7114,5.93,98187825,0.97,21.58
India,2004,East,Asthma,254.05,1817.12,8.14,55.18,73.42,13.45,3.57,54.76,59,20,47.06,4871,3.14,10423240,1.06,18.18
India,2020,Central,HIV/AIDS,1493.53,676.16,7.02,88.18,21.24,13.7,4.2,52.93,59,30,38.76,7063,4.36,150556879,1.05,11.54
India,2020,West,COVID-19,717.0,1725.74,19.29,91.54,96.03,13.92,5.6,49.28,58,32,35.55,6211,5.09,191717535,1.0,18.14
India,2019,South,Cancer,2436.52,484.09,12.73,83.1,64.33,9.38,6.51,45.51,71,20,27.67,6073,4.4,97473559,0.97,33.76
India,2025,North,Cancer,2348.83,1949.27,10.62,42.06,85.67,0.71,1.33,63.22,74,33,36.4,3747,5.93,171953634,1.02,34.82
India,2000,East,HIV/AIDS,4096.55,1976.04,14.52,66.61,53.97,4.54,7.86,37.49,69,29,31.46,3552,4.83,177477466,0.86,33.04
India,2016,South,Cancer,3803.5,1861.61,14.02,55.15,84.2,12.28,5.4,31.23,74,28,41.56,6939,3.24,5365558,0.93,16.94
India,2005,North,Malaria,4129.59,593.0,2.77,47.88,85.84,13.97,0.86,46.81,57,25,42.94,2788,5.36,8479698,0.89,28.73
India,2021,Central,Heart Disease,3164.08,1251.52,19.69,62.1,61.66,13.42,6.72,44.24,64,22,49.61,2863,5.53,199283221,0.86,10.65
India,2007,South,Flu,3999.51,1847.83,18.32,86.81,70.54,3.02,2.92,64.97,56,34,36.45,1906,5.49,71292862,1.0,19.87
India,2007,East,HIV/AIDS,4135.88,735.39,15.9,48.39,52.04,11.97,5.77,62.95,74,26,37.87,6763,5.93,52887293,1.01,22.89
India,2008,East,Diabetes,2235.14,639.87,7.1,47.99,93.51,0.86,5.0,44.61,58,31,31.36,7413,5.44,133996301,1.08,13.31
India,2023,East,Diabetes,3208.48,326.52,2.94,59.97,40.4,10.44,5.63,42.43,62,28,40.04,6323,5.31,29920949,1.02,25.03
India,2015,North,COVID-19,1186.52,1725.83,13.28,70.42,70.52,4.8,3.76,54.02,70,23,49.84,2603,2.18,12542187,1.08,12.72
India,2023,South,COVID-19,991.09,264.28,12.19,65.83,89.49,11.19,1.6,88.11,70,21,44.82,2323,2.09,61995985,1.03,30.63
India,2000,East,Diabetes,607.29,615.03,8.73,43.58,23.07,13.73,4.95,95.89,63,26,39.01,5241,3.31,68774701,1.0,34.36
India,2024,Central,Heart Disease,1606.45,217.2,19.98,62.91,20.33,11.7,0.12,85.03,69,20,31.58,7218,3.47,30245312,0.93,29.7
India,2018,West,Flu,2734.36,56.39,18.27,61.64,62.72,14.39,3.67,76.57,72,26,37.39,7618,4.21,89279390,1.05,14.77
India,2015,South,Tuberculosis,1036.92,1887.15,1.97,49.03,23.6,13.1,6.11,95.64,63,23,34.1,2543,2.62,98672733,1.04,13.15
India,2001,West,Malaria,4310.28,318.19,1.93,65.79,77.18,13.72,0.35,42.45,70,23,39.77,5696,5.44,143495759,1.08,11.3
India,2011,North,Tuberculosis,1704.04,1949.31,4.16,50.16,57.15,13.3,0.27,92.94,70,25,36.58,6722,4.55,17242629,0.97,17.53
India,2002,North,Asthma,2547.79,1406.35,18.3,45.46,84.12,13.89,4.68,82.28,65,26,29.41,6336,2.04,13409590,0.94,25.92
India,2018,Central,Flu,903.38,305.15,8.38,63.01,86.35,11.54,5.41,60.8,60,32,39.95,3010,3.42,103106837,0.88,18.52
India,2020,West,Heart Disease,3089.1,892.34,17.2,44.31,30.02,2.74,7.72,63.65,57,24,27.15,4897,4.73,111342447,1.06,33.32
India,2018,North,Asthma,1381.88,1299.45,13.82,73.08,74.12,14.9,3.36,64.04,63,24,45.63,2522,2.84,199317682,1.06,23.05
India,2018,West,COVID-19,2735.7,1429.87,6.69,43.74,82.19,11.69,3.98,35.5,65,25,25.55,3278,4.06,77172905,0.97,21.86
India,2002,Central,COVID-19,4303.29,1166.01,2.6,86.14,76.37,10.84,7.38,38.59,63,25,26.14,6465,2.54,193887192,1.0,31.3
India,2006,South,Asthma,4149.42,1621.38,7.85,59.58,23.14,3.1,3.82,38.63,75,33,49.44,4928,3.0,20095278,1.0,18.54
India,2023,Central,Cancer,1497.69,124.62,6.92,84.04,54.36,5.04,5.77,33.18,63,29,42.21,6386,4.43,132089588,1.01,19.02
India,2021,South,Asthma,2193.38,1825.87,19.79,89.91,57.65,14.82,7.8,94.68,70,25,41.94,2502,2.54,112369587,1.01,12.51
India,2010,North,HIV/AIDS,2968.68,1035.46,15.94,71.13,63.65,4.2,1.9,43.0,68,29,25.54,2991,3.04,86709646,0.94,28.45
India,2024,East,Diabetes,3224.2,1577.17,1.19,94.31,47.74,0.77,1.61,78.73,59,29,45.41,1637,5.76,85371206,0.96,31.08
India,2002,Central,Malaria,2095.07,135.82,11.92,47.01,36.63,1.02,0.54,59.14,72,25,49.92,6145,3.85,199249627,0.95,30.88
India,2008,West,HIV/AIDS,871.17,1688.7,10.64,68.24,34.38,8.52,5.15,64.79,65,29,34.72,1514,5.0,154501814,0.98,30.37
India,2020,South,Asthma,1092.08,322.76,14.17,61.79,94.24,2.55,4.06,80.85,61,24,43.24,5690,3.95,151022811,0.88,20.25
India,2009,East,Cancer,3343.02,176.58,12.84,65.79,76.83,4.61,4.46,59.4,66,24,45.03,4551,2.2,191577669,0.91,18.24
India,2001,Central,COVID-19,3170.56,313.94,13.31,43.53,67.4,12.86,7.38,95.76,73,35,48.04,2878,3.08,67988285,1.01,10.69
India,2021,Central,Malaria,3680.25,1797.78,12.29,72.82,77.19,11.02,0.5,78.39,63,27,30.57,3246,3.91,131856850,0.88,24.13
India,2008,Central,COVID-19,4156.19,1109.89,17.54,44.86,55.06,8.6,5.64,59.83,58,28,41.55,3538,2.26,115606117,0.87,19.49
India,2019,South,HIV/AIDS,1956.27,212.19,14.56,64.37,46.39,1.33,4.49,55.83,73,28,30.9,3706,3.86,49212738,0.99,32.1
India,2004,North,COVID-19,4944.78,563.51,15.41,98.61,94.49,4.89,5.76,31.11,61,20,47.6,4292,4.9,166218967,0.89,31.6
India,2019,South,Tuberculosis,3258.68,1211.26,16.1,68.77,39.28,1.43,1.56,86.41,75,25,46.94,7838,3.82,146114672,0.87,28.41
India,2009,Central,Heart Disease,3348.52,212.06,7.13,49.59,75.03,9.08,1.45,53.26,69,21,37.16,6594,5.83,106562113,1.08,31.29
India,2009,West,Malaria,4669.12,765.17,11.86,88.47,85.49,6.67,1.17,33.15,60,27,30.54,6051,3.06,3151019,1.02,25.79
India,2012,South,Malaria,268.54,856.09,8.06,42.95,24.34,13.43,4.74,33.76,69,26,25.58,5055,4.2,89280709,0.89,16.83
India,2019,East,Asthma,4698.72,1613.34,4.79,74.18,53.04,9.05,1.96,31.5,68,29,33.66,6309,3.95,167429836,0.89,13.59
India,2003,Central,Malaria,4469.48,330.85,9.59,85.44,53.14,9.3,3.8,59.32,61,21,47.0,6306,5.54,55632283,1.08,15.33
India,2008,Central,COVID-19,3522.95,1285.2,5.23,57.04,56.25,8.58,6.57,75.68,63,30,36.88,2151,3.34,115003800,0.92,31.91
India,2016,South,Heart Disease,3486.41,930.57,4.43,76.74,91.68,3.89,6.36,32.21,67,33,39.82,5137,4.96,62374051,1.03,28.07
India,2006,East,Diabetes,3150.92,666.45,14.71,75.99,75.63,8.03,1.66,55.49,75,34,44.83,2545,5.64,47285900,0.97,18.98
India,2020,West,HIV/AIDS,4074.72,576.53,8.93,73.06,38.69,12.98,5.46,82.72,57,22,31.23,4563,4.7,171553133,0.9,14.33
India,2017,East,Tuberculosis,2797.13,188.07,11.14,94.59,36.05,7.36,1.62,46.13,61,26,38.45,6057,2.87,174251584,0.93,23.12
India,2009,East,Flu,4498.06,1811.74,4.14,64.49,51.28,10.97,1.15,51.59,73,33,27.01,6454,2.69,47449654,0.92,33.29
India,2018,East,Asthma,3057.19,1918.5,8.24,64.32,44.05,11.28,1.4,85.64,67,30,49.07,7044,4.89,196389585,0.91,28.36
India,2011,South,Malaria,2680.62,576.51,15.75,61.94,63.02,8.93,3.18,75.68,73,21,42.49,4164,2.73,191132222,1.08,23.02
India,2020,Central,HIV/AIDS,4568.98,1362.42,7.59,60.69,63.1,9.86,6.67,89.07,73,32,33.22,1967,2.98,95405798,0.97,15.1
India,2012,West,Diabetes,1376.14,599.64,7.74,70.01,42.66,13.5,4.71,60.18,62,24,36.86,1691,4.27,88020388,0.93,13.65
India,2000,South,Diabetes,1954.42,693.68,12.78,86.16,92.68,5.39,7.74,81.57,66,29,32.74,5622,3.31,106153905,1.09,27.66
India,2025,South,Asthma,1046.83,1673.54,1.01,45.3,52.24,10.81,4.37,55.35,58,30,41.92,5233,5.47,13153042,0.93,27.7
India,2002,East,Flu,4305.82,1265.2,7.89,93.29,33.18,8.77,1.12,94.86,74,21,40.78,5150,4.25,80306407,1.1,13.09
India,2000,East,Heart Disease,577.49,740.53,4.16,65.87,32.73,14.64,5.71,71.48,62,31,27.07,6515,2.85,134013510,1.01,17.85
India,2013,West,HIV/AIDS,4537.25,44.83,4.82,73.46,56.79,6.44,0.71,70.75,55,30,45.66,1937,2.3,106982188,1.07,28.85
India,2018,South,Cancer,560.0,477.03,0.9,97.93,70.93,5.59,1.52,73.77,63,25,48.62,6321,3.85,173263349,0.96,17.73
India,2010,Central,Heart Disease,1556.57,19.39,8.44,82.94,86.77,1.6,1.68,32.89,68,30,26.44,2307,5.1,71330324,0.87,17.38
India,2000,North,Asthma,4832.79,831.91,18.35,90.44,44.89,12.29,7.51,68.13,60,34,25.09,7897,4.52,58688406,1.04,25.77
India,2025,South,Malaria,1244.98,635.66,15.86,97.62,39.81,2.66,6.38,60.52,66,30,35.87,4186,5.19,183707663,0.88,25.15
India,2006,North,Flu,2039.88,191.13,2.55,63.84,82.24,10.44,3.64,59.09,67,26,39.1,4780,2.75,5854420,1.05,10.25
India,2013,East,Malaria,2100.61,1091.83,9.62,75.77,99.83,11.2,7.08,38.78,58,34,47.23,4750,5.12,157232714,1.09,33.47
India,2010,South,Heart Disease,3200.86,398.9,9.97,98.07,93.65,14.63,0.32,56.71,63,29,32.68,5241,5.38,134256647,0.92,18.37
India,2013,North,Malaria,395.75,1572.47,6.54,71.18,94.44,6.09,3.29,56.62,60,25,38.2,7677,5.2,114689006,1.09,11.02
India,2025,South,COVID-19,2318.82,601.69,13.74,91.21,44.06,14.74,2.88,60.66,64,34,49.56,1600,5.3,172197980,1.06,22.3
India,2018,West,COVID-19,297.94,732.18,5.62,56.8,77.84,6.55,0.76,93.27,64,20,41.77,5567,2.33,105370662,0.94,11.65
India,2015,South,Cancer,557.53,1914.58,19.54,66.27,67.23,6.98,3.07,63.72,72,33,43.47,3401,2.85,139495844,0.97,25.0
India,2005,West,Diabetes,2167.28,1159.31,11.03,63.65,53.11,9.22,6.12,86.61,55,28,27.63,5107,4.61,183450027,1.09,16.27
India,2003,North,Diabetes,2452.2,1815.55,19.03,51.9,52.78,9.26,2.91,60.72,58,20,37.11,6782,3.13,101493493,0.95,30.46
India,2018,East,Diabetes,3592.11,1645.58,3.39,92.54,31.44,6.25,1.68,49.92,71,21,44.41,2709,4.5,177965649,0.92,17.66
India,2009,South,Cancer,3000.39,1599.15,7.39,52.48,41.54,5.6,6.48,40.07,70,30,30.41,5821,5.04,109338544,1.05,12.41
India,2006,West,Cancer,793.89,569.62,17.26,84.66,86.09,6.22,1.54,31.83,73,24,44.8,2392,4.15,109663514,0.99,30.75
India,2002,Central,Diabetes,1997.32,321.32,3.2,52.32,26.74,9.09,4.98,59.25,68,25,27.51,3302,5.28,24610075,0.86,14.76
India,2012,Central,Diabetes,4445.0,1203.37,14.41,97.12,40.33,9.96,7.37,42.08,60,28,38.86,4581,3.27,137152314,0.96,22.75
India,2009,West,COVID-19,117.67,478.45,3.74,42.6,44.63,13.18,6.56,79.16,67,25,30.04,5837,5.66,149295082,1.02,18.34
India,2019,North,Cancer,440.71,1376.12,15.83,69.61,91.43,4.83,2.27,63.03,73,29,33.87,5748,4.6,57174223,1.01,23.84
India,2001,Central,Cancer,1798.4,348.4,14.14,69.62,99.68,3.02,3.49,52.52,69,29,29.68,4326,5.81,172235191,0.99,20.93
India,2013,South,HIV/AIDS,1841.9,644.88,5.86,67.42,54.81,5.63,2.57,54.99,62,22,31.95,5336,5.59,95666667,0.96,22.22
India,2013,Central,Malaria,4975.3,1454.71,0.76,61.65,96.75,1.94,1.4,49.3,64,24,40.26,3082,4.95,93654796,0.87,31.19
India,2019,Central,Cancer,2662.66,908.75,14.94,91.99,78.09,7.38,0.17,89.62,69,29,33.94,4575,3.11,5571732,1.01,34.03
India,2022,West,Heart Disease,1053.05,1824.76,17.02,83.1,29.33,3.36,1.61,62.29,59,20,38.71,3208,3.56,173514363,0.91,31.94
India,2020,South,Diabetes,4501.19,1601.67,9.54,95.37,27.41,11.56,5.29,60.0,75,23,35.86,3182,2.62,118963526,1.06,10.47
India,2001,North,Malaria,2706.12,910.7,3.69,44.43,48.62,4.11,0.87,51.2,57,30,37.71,6634,5.94,74682101,1.02,32.14
India,2008,East,Heart Disease,3762.55,668.13,13.31,83.79,40.59,12.94,5.38,62.67,67,23,26.32,5440,3.24,41467157,0.89,11.29
India,2012,West,Heart Disease,3927.5,748.7,19.76,92.87,37.04,7.54,2.84,68.55,66,20,34.75,7796,4.94,153113238,1.02,26.23
India,2012,West,Diabetes,775.15,1506.88,10.6,46.34,89.31,2.45,1.04,68.34,59,35,35.44,1689,4.33,4598564,1.03,33.99
India,2007,Central,Diabetes,1015.62,1737.93,18.56,74.13,25.4,1.74,4.25,56.09,74,29,39.49,2243,5.15,99545686,0.88,23.56
India,2007,Central,Cancer,111.71,1921.59,1.27,95.02,33.95,13.76,5.25,98.0,59,26,44.75,6804,2.68,119897458,0.91,32.87
India,2023,North,Diabetes,4830.28,962.56,19.58,88.11,27.79,11.98,7.23,85.64,55,35,39.3,2512,4.08,163690935,0.86,17.57
India,2011,North,Diabetes,3896.99,448.79,14.21,51.5,44.88,14.19,5.44,39.71,75,33,31.95,5454,3.06,67472513,0.93,31.13
India,2024,North,Tuberculosis,1960.17,1316.03,4.19,76.73,51.18,10.66,2.4,76.23,72,26,40.03,5988,5.66,141364712,1.04,30.84
India,2005,South,Heart Disease,3957.49,933.04,13.67,78.15,68.2,4.83,2.66,60.89,57,22,28.01,4837,3.71,21607319,0.89,31.65
India,2016,West,Tuberculosis,3543.32,1605.55,8.52,97.84,52.82,10.8,4.84,57.44,75,27,27.23,2563,5.72,97131393,0.96,14.06
India,2022,South,Flu,1134.73,1766.02,17.55,46.3,84.47,3.72,4.25,63.2,61,22,40.87,7194,4.26,119729643,0.93,21.92
India,2004,West,Flu,3335.89,635.69,9.35,77.73,83.99,6.69,7.29,52.84,72,28,38.48,7897,5.83,83608683,0.92,14.08
India,2002,Central,Malaria,2899.11,1683.43,11.82,70.93,73.06,4.04,7.7,44.52,72,21,43.81,2746,5.0,97211250,0.96,12.31
India,2004,West,Tuberculosis,1919.28,1337.57,8.02,55.19,81.04,4.11,1.39,90.3,75,29,35.04,3415,4.74,88112376,0.87,26.87
India,2005,East,Flu,4412.96,1851.43,18.39,92.73,84.9,11.08,4.43,34.6,73,21,36.29,7930,3.08,109896905,0.91,31.73
India,2021,Central,Heart Disease,2045.92,1984.69,18.48,63.97,43.38,4.8,5.76,69.85,71,28,39.53,5435,4.96,83445334,0.88,12.66
India,2025,South,Flu,2932.08,376.5,4.62,75.06,86.22,10.79,1.84,98.76,63,25,36.99,6199,4.19,110634718,0.96,21.69
India,2008,North,Malaria,4511.48,637.05,2.52,80.07,69.01,1.47,2.19,62.72,64,29,42.85,3884,4.92,29131423,0.97,28.41
India,2004,Central,HIV/AIDS,4927.82,1737.37,6.15,60.36,99.79,9.08,7.37,79.39,62,24,31.8,6402,2.46,2086352,1.09,11.09
India,2013,East,Tuberculosis,3191.8,109.1,16.28,70.01,35.79,13.8,2.05,82.35,71,24,40.02,5380,2.61,59010454,1.04,11.12
India,2022,North,Heart Disease,172.19,665.92,10.48,78.77,76.19,1.91,0.68,81.65,69,33,40.97,5055,5.34,97047399,1.09,29.16
India,2012,West,Malaria,3284.79,236.72,0.77,83.18,69.28,14.0,2.3,43.73,57,32,38.98,2184,2.09,114003624,0.88,27.44
India,2003,West,Diabetes,698.02,846.74,3.15,80.62,99.0,5.91,3.36,89.12,66,29,33.87,5316,4.77,42567714,0.88,33.56
India,2010,North,Diabetes,1791.24,1610.02,1.0,40.61,36.89,11.89,4.1,88.86,57,23,46.94,4918,2.85,73323645,1.04,20.81
India,2022,Central,Cancer,4279.92,1256.27,15.65,85.17,55.41,11.54,6.24,50.26,60,34,37.27,7868,5.04,14753643,1.01,13.02
India,2024,East,Heart Disease,2054.88,632.77,5.84,53.19,40.13,12.56,2.92,35.34,74,29,33.13,2441,3.03,182782365,0.97,13.49
India,2001,East,Heart Disease,4778.56,983.1,6.01,60.03,54.7,4.26,1.69,43.8,68,34,32.04,3865,4.5,198800800,0.96,10.07
India,2024,North,Diabetes,4119.65,1360.62,12.93,89.31,56.74,12.19,5.74,77.47,69,21,30.81,3374,5.68,30641954,0.91,22.21
India,2024,North,Malaria,664.4,768.41,4.75,74.42,20.71,5.76,7.01,55.68,75,28,26.98,5382,3.0,142852263,1.04,34.5
India,2021,East,Asthma,1109.63,451.38,10.53,65.34,44.63,1.8,6.58,54.56,75,25,25.54,1705,2.2,90490595,0.87,18.71
India,2007,West,Diabetes,669.31,1252.88,17.08,47.92,95.77,6.48,7.05,58.22,68,29,35.88,2186,4.11,7379097,0.98,27.25
